,rec_source,data_provider,country_name,country_iso_code,validity_date,attribute,value,value_units
1141,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Greece,GRC,2015,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",95528.71337423233,kt CO2e
1142,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Hungary,HUN,2015,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",61495.83147224415,kt CO2e
1143,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Iceland,ISL,2015,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",4746.023520688837,kt CO2e
1144,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Ireland,IRL,2015,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",60768.08510518608,kt CO2e
1145,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Italy,ITA,2015,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",441759.07318508724,kt CO2e
1146,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Japan,JPN,2015,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",1319410.6406385093,kt CO2e
1147,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Kazakhstan,KAZ,2015,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",355832.86571507034,kt CO2e
1148,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Latvia,LVA,2015,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",10703.357989597045,kt CO2e
1149,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Liechtenstein,LIE,2015,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",198.14647467886007,kt CO2e
1150,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Lithuania,LTU,2015,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",20303.88937339596,kt CO2e
1151,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Luxembourg,LUX,2015,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",10317.721234568407,kt CO2e
1152,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Malta,MLT,2015,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",2122.948456522498,kt CO2e
1153,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Monaco,MCO,2015,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",88.43310714049326,kt CO2e
1154,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Netherlands,NLD,2015,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",192648.93144827668,kt CO2e
1155,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,New Zealand,NZL,2015,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",80450.06463636331,kt CO2e
1156,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Norway,NOR,2015,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",54488.24925275488,kt CO2e
1157,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Poland,POL,2015,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",389149.2809711536,kt CO2e
1158,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Portugal,PRT,2015,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",67534.5464700274,kt CO2e
1159,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Romania,ROU,2015,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",114817.68507204064,kt CO2e
1160,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Russian Federation,RUS,2015,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",2023981.9505812149,kt CO2e
1161,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Slovakia,SVK,2015,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",40657.975278782775,kt CO2e
1162,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Slovenia,SVN,2015,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",16793.50654374508,kt CO2e
1163,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Spain,ESP,2015,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",337416.3831164354,kt CO2e
1164,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Sweden,SWE,2015,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",54105.996283068234,kt CO2e
1165,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Switzerland,CHE,2015,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",48355.48364369467,kt CO2e
1166,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Türkiye,TUR,2015,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",474469.91244589246,kt CO2e
1167,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Ukraine,UKR,2015,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",319107.6011569923,kt CO2e
1168,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,United Kingdom of Great Britain and Northern Ireland,GBR,2015,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",509266.1304898343,kt CO2e
1169,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,United States of America,USA,2015,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",6689006.126535685,kt CO2e
1170,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Australia,AUS,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",543976.8123367638,kt CO2e
1171,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Austria,AUT,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",79468.29680688151,kt CO2e
1172,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Belarus,BLR,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",87468.2254722455,kt CO2e
1173,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Belgium,BEL,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",117417.88063812192,kt CO2e
1174,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Bulgaria,BGR,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",60140.86230657326,kt CO2e
1175,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Canada,CAN,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",715095.8573520563,kt CO2e
1176,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Croatia,HRV,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",24609.244209442746,kt CO2e
1177,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Cyprus,CYP,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",8799.31603291249,kt CO2e
1178,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Czechia,CZE,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",129495.19282998645,kt CO2e
1179,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Denmark,DNK,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",52158.39476114872,kt CO2e
1180,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Estonia,EST,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",19721.587678035445,kt CO2e
1183,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Finland,FIN,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",57868.14049405817,kt CO2e
1184,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,France,FRA,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",466376.97830785566,kt CO2e
1185,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Germany,DEU,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",901442.0299543357,kt CO2e
1186,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Greece,GRC,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",91911.68164690377,kt CO2e
1187,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Hungary,HUN,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",62256.33601580078,kt CO2e
1188,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Iceland,ISL,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",4692.480155280686,kt CO2e
1189,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Ireland,IRL,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",62998.052779285135,kt CO2e
1190,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Italy,ITA,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",439274.36981436645,kt CO2e
1191,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Japan,JPN,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",1302713.832808619,kt CO2e
1192,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Kazakhstan,KAZ,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",360910.21986908285,kt CO2e
1193,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Latvia,LVA,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",10693.31138055408,kt CO2e
1194,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Liechtenstein,LIE,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",187.75763968149175,kt CO2e
1195,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Lithuania,LTU,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",20326.57931176989,kt CO2e
1196,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Luxembourg,LUX,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",10078.734056711524,kt CO2e
1197,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Malta,MLT,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",1835.780602895644,kt CO2e
1198,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Monaco,MCO,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",86.68134917913893,kt CO2e
1199,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Netherlands,NLD,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",193058.3888254158,kt CO2e
1200,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,New Zealand,NZL,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",78391.48429224556,kt CO2e
1201,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Norway,NOR,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",53585.77927601577,kt CO2e
1202,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Poland,POL,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",400064.97895259515,kt CO2e
1203,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Portugal,PRT,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",65694.90410309844,kt CO2e
1204,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Romania,ROU,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",113456.38047250563,kt CO2e
1205,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Russian Federation,RUS,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",2023425.7882754577,kt CO2e
1206,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Slovakia,SVK,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",41126.851545978614,kt CO2e
1207,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Slovenia,SVN,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",17657.576651312236,kt CO2e
1208,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Spain,ESP,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",325627.6004899154,kt CO2e
1209,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Sweden,SWE,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",53701.68028623232,kt CO2e
1210,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Switzerland,CHE,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",48631.37844763679,kt CO2e
1211,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Türkiye,TUR,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",500752.41054654913,kt CO2e
1212,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Ukraine,UKR,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",337413.3941197296,kt CO2e
1213,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,United Kingdom of Great Britain and Northern Ireland,GBR,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",484244.95242444996,kt CO2e
1214,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,United States of America,USA,2016,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",6537871.031700011,kt CO2e
1215,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Australia,AUS,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",550874.8679385019,kt CO2e
1216,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Austria,AUT,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",81792.15594866553,kt CO2e
1217,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Belarus,BLR,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",89069.33323453796,kt CO2e
1218,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Belgium,BEL,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",117097.87811976178,kt CO2e
1219,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Bulgaria,BGR,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",63332.78323497174,kt CO2e
1220,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Canada,CAN,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",725015.646612367,kt CO2e
1221,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Croatia,HRV,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",25479.045325005303,kt CO2e
1222,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Cyprus,CYP,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",8996.819558076584,kt CO2e
1223,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Czechia,CZE,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",130553.18394016166,kt CO2e
1224,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Denmark,DNK,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",50038.344036511815,kt CO2e
1225,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Estonia,EST,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",20965.470862355396,kt CO2e
1228,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Finland,FIN,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",55056.069186817724,kt CO2e
1229,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,France,FRA,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",469718.62466167205,kt CO2e
1230,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Germany,DEU,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",885729.4690226098,kt CO2e
1231,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Greece,GRC,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",95710.70607388287,kt CO2e
1232,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Hungary,HUN,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",64728.75410719531,kt CO2e
1233,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Iceland,ISL,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",4776.967094270128,kt CO2e
1234,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Ireland,IRL,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",62379.84696853782,kt CO2e
1235,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Italy,ITA,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",433482.09669736726,kt CO2e
1236,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Japan,JPN,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",1289434.1169003716,kt CO2e
1237,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Kazakhstan,KAZ,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",379435.88894909143,kt CO2e
1238,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Latvia,LVA,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",10733.277961819973,kt CO2e
1239,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Liechtenstein,LIE,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",193.4569560193061,kt CO2e
1240,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Lithuania,LTU,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",20528.905695840767,kt CO2e
1241,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Luxembourg,LUX,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",10261.751315950069,kt CO2e
1242,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Malta,MLT,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",2018.049933018448,kt CO2e
1243,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Monaco,MCO,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",83.60674695646708,kt CO2e
1244,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Netherlands,NLD,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",190568.2376298847,kt CO2e
1245,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,New Zealand,NZL,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",79889.59418533166,kt CO2e
1246,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Norway,NOR,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",52840.348681796146,kt CO2e
1247,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Poland,POL,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",414395.7452640889,kt CO2e
1248,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Portugal,PRT,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",70758.47353982084,kt CO2e
1249,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Romania,ROU,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",116701.16426918635,kt CO2e
1250,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Russian Federation,RUS,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",2070208.410984428,kt CO2e
1251,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Slovakia,SVK,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",42215.28514093325,kt CO2e
1252,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Slovenia,SVN,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",17727.382636443665,kt CO2e
1253,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Spain,ESP,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",338844.7501206045,kt CO2e
1254,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Sweden,SWE,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",53100.52492510579,kt CO2e
1255,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Switzerland,CHE,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",47754.07969019168,kt CO2e
1256,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Türkiye,TUR,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",528311.8665030495,kt CO2e
1257,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Ukraine,UKR,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",322998.68517685524,kt CO2e
1258,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,United Kingdom of Great Britain and Northern Ireland,GBR,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",473113.187044508,kt CO2e
1259,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,United States of America,USA,2017,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",6500975.385746506,kt CO2e
1260,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Australia,AUS,2018,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",552484.0247164413,kt CO2e
1261,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Austria,AUT,2018,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",78558.02691476303,kt CO2e
1262,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Belarus,BLR,2018,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",92029.13777457186,kt CO2e
1263,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Belgium,BEL,2018,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",117594.03950180835,kt CO2e
1264,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Bulgaria,BGR,2018,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",60309.806428884134,kt CO2e
1265,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Canada,CAN,2018,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",740006.2695634275,kt CO2e
1266,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Croatia,HRV,2018,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",24400.200625274098,kt CO2e
1267,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Cyprus,CYP,2018,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",8857.801882286096,kt CO2e
1268,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Czechia,CZE,2018,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",128733.42293916078,kt CO2e
1269,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Denmark,DNK,2018,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",49963.804856947434,kt CO2e
1270,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Estonia,EST,2018,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",20125.736256922853,kt CO2e
1273,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Finland,FIN,2018,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",56125.12111132911,kt CO2e
1274,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,France,FRA,2018,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",450787.0775180861,kt CO2e
1275,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Germany,DEU,2018,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",850541.9867950666,kt CO2e
