,rec_source,data_provider,country_name,country_iso_code,validity_date,attribute,value,unit
1199,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Belgium,BEL,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",118665.042983009,kt CO₂ e
1200,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Bulgaria,BGR,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",46449.21933517611,kt CO₂ e
1201,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Canada,CAN,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",721177.6305746927,kt CO₂ e
1202,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Croatia,HRV,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",18221.826119676825,kt CO₂ e
1203,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Cyprus,CYP,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",7478.994827734144,kt CO₂ e
1204,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Czechia,CZE,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",120514.93162992003,kt CO₂ e
1205,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Denmark,DNK,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",57340.36249318699,kt CO₂ e
1206,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Estonia,EST,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",18449.538821685383,kt CO₂ e
1207,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,European Union (Convention),not found,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",4154702.9174469886,kt CO₂ e
1208,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,European Union (KP),not found,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",4171906.3316200166,kt CO₂ e
1209,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Finland,FIN,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",45407.61994041798,kt CO₂ e
1210,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,France,FRA,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",450781.539410116,kt CO₂ e
1211,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Germany,DEU,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",922922.2646068499,kt CO₂ e
1212,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Greece,GRC,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",101102.22141945358,kt CO₂ e
1213,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Hungary,HUN,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",54038.20714399432,kt CO₂ e
1214,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Iceland,ISL,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",13903.210915000098,kt CO₂ e
1215,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Ireland,IRL,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",63144.63786675853,kt CO₂ e
1216,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Italy,ITA,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",409108.6879563258,kt CO₂ e
1217,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Japan,JPN,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",1342828.7983589931,kt CO₂ e
1218,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Kazakhstan,KAZ,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",292181.34545606875,kt CO₂ e
1219,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Latvia,LVA,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",8386.460268657649,kt CO₂ e
1220,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Liechtenstein,LIE,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",247.63675167005255,kt CO₂ e
1221,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Lithuania,LTU,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",10670.414844690684,kt CO₂ e
1222,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Luxembourg,LUX,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",10712.561496091126,kt CO₂ e
1223,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Malta,MLT,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",2873.992730328224,kt CO₂ e
1224,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Monaco,MCO,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",90.49494821844908,kt CO₂ e
1225,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Netherlands,NLD,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",198501.81971477135,kt CO₂ e
1226,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,New Zealand,NZL,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",56082.97743196949,kt CO₂ e
1227,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Norway,NOR,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",31603.348652528508,kt CO₂ e
1228,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Poland,POL,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",359347.2094232637,kt CO₂ e
1229,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Portugal,PRT,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",56061.265044431166,kt CO₂ e
1230,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Romania,ROU,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",81143.19932355975,kt CO₂ e
1231,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Russian Federation,RUS,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",1423175.4485848013,kt CO₂ e
1232,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Slovakia,SVK,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",33766.20482336831,kt CO₂ e
1233,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Slovenia,SVN,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",12669.182536129492,kt CO₂ e
1234,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Spain,ESP,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",289185.91301805974,kt CO₂ e
1235,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Sweden,SWE,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",18485.24483333073,kt CO₂ e
1236,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Switzerland,CHE,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",50960.29507264213,kt CO₂ e
1237,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Turkey,TUR,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",363202.8803696723,kt CO₂ e
1238,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Ukraine,UKR,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",401886.0427882859,kt CO₂ e
1239,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,United Kingdom of Great Britain and Northern Ireland,GBR,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",572414.860874201,kt CO₂ e
1240,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,United States of America,USA,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",5976120.169741962,kt CO₂ e
1241,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,,not found,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",,kt CO₂ e
1242,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Source: UNFCCC GHG Data Interface,not found,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",,kt CO₂ e
1243,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Note 1: The reporting and review requirements for GHG inventories are different for Annex I and non-Annex I Parties. The definition format of data for emissions/removals from the forestry sector is different for Annex I and non-Annex I Parties.,not found,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",,kt CO₂ e
1244,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Note 2: Base year data in the data interface relate to the base year under the Climate Change Convention (UNFCCC).  The base year under the Convention is defined slightly different than the base year under the Kyoto Protocol.  An exception is made for European Union (KP) whereby the base year under the Kyoto Protocol is displayed.,not found,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",,kt CO₂ e
1245,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,"Note 3: – means ""No data available""",not found,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",,kt CO₂ e
1246,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,"Note 4: Data displayed on the data interface are ""as received"" from Parties. The publication of Party submissions on this website does not imply the expression of any opinion whatsoever on the part of the UNFCCC or the Secretariat of the United Nations concerning the legal status of any country, territory, city or area or of its authorities, or concerning the delimitation of its frontiers or boundaries as may be referred to in any of the submissions.",not found,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",,kt CO₂ e
1247,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,"Report produced on Friday, 18 March 2022 14:23:06 CET",not found,2013,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",,kt CO₂ e
1248,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Australia,AUS,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",535807.4956491888,kt CO₂ e
1249,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Austria,AUT,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",71888.16780900219,kt CO₂ e
1250,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Belarus,BLR,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",43933.54454136004,kt CO₂ e
1251,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Belgium,BEL,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",112973.75894194363,kt CO₂ e
1252,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Bulgaria,BGR,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",48245.390000003164,kt CO₂ e
1253,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Canada,CAN,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",719063.4710142581,kt CO₂ e
1254,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Croatia,HRV,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",17304.85501556509,kt CO₂ e
1255,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Cyprus,CYP,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",7858.506559080768,kt CO₂ e
1256,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Czechia,CZE,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",118488.58955834956,kt CO₂ e
1257,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Denmark,DNK,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",53830.16252796931,kt CO₂ e
1258,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Estonia,EST,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",19423.36674765653,kt CO₂ e
1259,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,European Union (Convention),not found,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",3996202.0353737306,kt CO₂ e
1260,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,European Union (KP),not found,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",4013321.4939306662,kt CO₂ e
1261,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Finland,FIN,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",38648.91562968746,kt CO₂ e
1262,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,France,FRA,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",426617.69098298886,kt CO₂ e
1263,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Germany,DEU,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",880225.8890079618,kt CO₂ e
1264,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Greece,GRC,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",99132.02764471185,kt CO₂ e
1265,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Hungary,HUN,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",53037.44266106541,kt CO₂ e
1266,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Iceland,ISL,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",13910.716994954591,kt CO₂ e
1267,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Ireland,IRL,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",63999.34806238183,kt CO₂ e
1268,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Italy,ITA,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",386901.0107928528,kt CO₂ e
1269,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Japan,JPN,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",1295558.4232438065,kt CO₂ e
1270,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Kazakhstan,KAZ,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",323930.13939227397,kt CO₂ e
1271,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Latvia,LVA,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",12128.491574703105,kt CO₂ e
1272,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Liechtenstein,LIE,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",216.53019506985257,kt CO₂ e
1273,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Lithuania,LTU,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",11501.762436534718,kt CO₂ e
1274,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Luxembourg,LUX,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",10336.415001156753,kt CO₂ e
1275,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Malta,MLT,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",2907.2924786485855,kt CO₂ e
1276,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Monaco,MCO,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",84.86302678608102,kt CO₂ e
1277,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Netherlands,NLD,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",190573.1947818092,kt CO₂ e
1278,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,New Zealand,NZL,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",54887.95003200799,kt CO₂ e
1279,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Norway,NOR,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",35272.50327421141,kt CO₂ e
1280,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Poland,POL,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",355103.56005225814,kt CO₂ e
1281,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Portugal,PRT,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",53879.79729329586,kt CO₂ e
1282,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Romania,ROU,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",81771.38191583857,kt CO₂ e
1283,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Russian Federation,RUS,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",1367648.7115265029,kt CO₂ e
1284,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Slovakia,SVK,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",33744.52904584304,kt CO₂ e
1285,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Slovenia,SVN,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",17056.929284897742,kt CO₂ e
1286,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Spain,ESP,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",289302.3908719428,kt CO₂ e
1287,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Sweden,SWE,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",16923.135791221623,kt CO₂ e
1288,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Switzerland,CHE,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",48510.594143110946,kt CO₂ e
1289,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Turkey,TUR,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",381445.29324042087,kt CO₂ e
1290,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Ukraine,UKR,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",357991.3696966636,kt CO₂ e
1291,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,United Kingdom of Great Britain and Northern Ireland,GBR,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",531993.6978324847,kt CO₂ e
1292,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,United States of America,USA,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",6026445.244280378,kt CO₂ e
1293,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,,not found,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",,kt CO₂ e
1294,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Source: UNFCCC GHG Data Interface,not found,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",,kt CO₂ e
1295,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Note 1: The reporting and review requirements for GHG inventories are different for Annex I and non-Annex I Parties. The definition format of data for emissions/removals from the forestry sector is different for Annex I and non-Annex I Parties.,not found,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",,kt CO₂ e
1296,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Note 2: Base year data in the data interface relate to the base year under the Climate Change Convention (UNFCCC).  The base year under the Convention is defined slightly different than the base year under the Kyoto Protocol.  An exception is made for European Union (KP) whereby the base year under the Kyoto Protocol is displayed.,not found,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",,kt CO₂ e
1297,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,"Note 3: – means ""No data available""",not found,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",,kt CO₂ e
1298,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,"Note 4: Data displayed on the data interface are ""as received"" from Parties. The publication of Party submissions on this website does not imply the expression of any opinion whatsoever on the part of the UNFCCC or the Secretariat of the United Nations concerning the legal status of any country, territory, city or area or of its authorities, or concerning the delimitation of its frontiers or boundaries as may be referred to in any of the submissions.",not found,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",,kt CO₂ e
1299,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,"Report produced on Friday, 18 March 2022 14:23:06 CET",not found,2014,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",,kt CO₂ e
1300,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Australia,AUS,2015,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",533591.4097028055,kt CO₂ e
1301,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Austria,AUT,2015,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",74299.62085511441,kt CO₂ e
1302,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Belarus,BLR,2015,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",40641.49958616341,kt CO₂ e
1303,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Belgium,BEL,2015,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",117151.08299694094,kt CO₂ e
1304,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Bulgaria,BGR,2015,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",52014.5776816836,kt CO₂ e
1305,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Canada,CAN,2015,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",727110.1678524078,kt CO₂ e
1306,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Croatia,HRV,2015,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",18467.002871862354,kt CO₂ e
1307,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Cyprus,CYP,2015,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",7904.874784354302,kt CO₂ e
1308,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Czechia,CZE,2015,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",120629.31097317889,kt CO₂ e
1309,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Denmark,DNK,2015,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",50360.683281722115,kt CO₂ e
1310,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Estonia,EST,2015,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",15513.349476782101,kt CO₂ e
1311,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,European Union (Convention),not found,2015,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",4032669.297665001,kt CO₂ e
1312,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,European Union (KP),not found,2015,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",4049780.1361981723,kt CO₂ e
1313,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Finland,FIN,2015,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",37142.197544185685,kt CO₂ e
1314,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,France,FRA,2015,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",433388.2462323219,kt CO₂ e
1315,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Germany,DEU,2015,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",884945.9561562325,kt CO₂ e
1316,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Greece,GRC,2015,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",91744.78685867581,kt CO₂ e
1317,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Hungary,HUN,2015,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",55643.93967624752,kt CO₂ e
1318,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Iceland,ISL,2015,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",13966.170458909837,kt CO₂ e
1319,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Ireland,IRL,2015,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",66010.22919370602,kt CO₂ e
1320,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Italy,ITA,2015,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",396754.3748340599,kt CO₂ e
1321,Time_Series_GHG_total_with_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCC,Japan,JPN,2015,"Time Series - GHG total with LULUCF, in kt CO₂ equivalent",1261968.1533568013,kt CO₂ e
